customer_tweet_id,customer_message,spotify_tweet_id,spotify_response,customer_message_clean,spotify_response_clean,intent
2321778,@116130 I can't access my account and when I go to reset my password I'm not receiving the password reset email,2321777,"@672803 Hey Nicole, help's here! Can you DM us your account's email address? We'll take a look backstage /JN https://t.co/ldFdZRiNAt",I can't access my account and when I go to reset my password I'm not receiving the password reset email,"Hey Nicole, help's here! Can you DM us your account's email address? We'll take a look backstage /JN",Login_Issue
2321815,@117153 hi! I just paid for my premium student account but i am still on free??! please fix that. i didnt even got an email but the money is already charged from my bank account,2321814,"@672810 Hey Paul, help's here! Can you send us your account's email address or username via DM? We'll take a look backstage /JE https://t.co/ldFdZRiNAt",hi! I just paid for my premium student account but i am still on free??! please fix that. i didnt even got an email but the money is already charged from my bank account,"Hey Paul, help's here! Can you send us your account's email address or username via DM? We'll take a look backstage /JE",Payment_Refund
2322402,"I'm pretty sad that the new album of @118062 is not available for Streaming on @115888 @115948 or @GooglePlayMusic 
😑",2322400,"@672948 Hi! Taylor Swift's 'Reputation' isn't available to stream just yet – stay tuned! For now, check out the singles: https://t.co/3h0TnPWP0c /NH",I'm pretty sad that the new album of is not available for Streaming on or 😑,"Hi! Taylor Swift's 'Reputation' isn't available to stream just yet – stay tuned! For now, check out the singles: /NH",Music_Content
2322409,"@SpotifyCares Hi spotify. im a fan of the this is: whatever artist playlists but the lana del rey one really bugs me, because as a fan i know exactly what should be there and what order. can i please change it for yall PLEASE",2322408,"@672951 Hi Lily! It currently isn't possible to do this. Our Curation team is independent, but we’ll pass your suggestion onto them /DV","Hi spotify. im a fan of the this is: whatever artist playlists but the lana del rey one really bugs me, because as a fan i know exactly what should be there and what order. can i please change it for yall PLEASE","Hi Lily! It currently isn't possible to do this. Our Curation team is independent, but we’ll pass your suggestion onto them /DV",App_Technical
2322415,"@115888 If I'm paying for premium, why am I still getting adverts on podcasts?!",2322414,@672953 Hey! Could you send us your account's email address or username via DM? We'll take a look backstage /AY https://t.co/ldFdZRiNAt,"If I'm paying for premium, why am I still getting adverts on podcasts?!",Hey! Could you send us your account's email address or username via DM? We'll take a look backstage /AY,Premium_Subscription
2322454,"@SpotifyCares hi. My regular Premium renewed yesterday. If I upgrade to Family Premium today, will I be charged the £15 today? Thanks",2322453,"@672963 Hi Dom! You won't be charged right away, but your billing date could move forward. There's more info at https://t.co/HLpT9OSzyr /RE","hi. My regular Premium renewed yesterday. If I upgrade to Family Premium today, will I be charged the £15 today? Thanks","Hi Dom! You won't be charged right away, but your billing date could move forward. There's more info at /RE",Payment_Refund
2322457,@115888 hey I’m just trying to sign up for Spotify premium using my student nus card but i can only find the option for uni days? Help🙈,2322455,"@672964 HeyFern, help's here! NUS is currently unavailable as a discount option. We’d recommend using UNiDAYS at https://t.co/ZCWeItTUhj /GU",hey I’m just trying to sign up for Spotify premium using my student nus card but i can only find the option for uni days? Help🙈,"HeyFern, help's here! NUS is currently unavailable as a discount option. We’d recommend using UNiDAYS at /GU",Premium_Subscription
2322466,"@SpotifyCares Having trouble setting Spotify Premium for Family. Only one person got to join the family, the other accounts can't join. What is wrong?",2322465,"@672967 Hey Franklin, help's here! Can you DM us you and your family members' email addresses or usernames? We'll take a look backstage /JE https://t.co/ldFdZRiNAt","Having trouble setting Spotify Premium for Family. Only one person got to join the family, the other accounts can't join. What is wrong?","Hey Franklin, help's here! Can you DM us you and your family members' email addresses or usernames? We'll take a look backstage /JE",Premium_Subscription
2322469,@SpotifyCares Hi I have two years of free Spotify premium with my Vodafone contract and for some reason today it's not premium and the two years haven't run out?,2322467,@672968 We've just sent you a bit more info over DM. We'll carry on helping out there /NG,Hi I have two years of free Spotify premium with my Vodafone contract and for some reason today it's not premium and the two years haven't run out?,We've just sent you a bit more info over DM. We'll carry on helping out there /NG,Premium_Subscription
2322471,"Dear @116130 I've asked a couple of times, nicely I may add, for you to add a feature that blocks space rock from my Discover Weekly thread. There has never been a case for space rock, never will and you stick a disproportionate amount of its nonsense in my feed. Please fix x https://t.co/QPzq6KTFwF",2322470,"@672970 Hey Paul, we hear you! Show your support for a similar idea in our Community: https://t.co/llJeAWnvFA /JP","Dear I've asked a couple of times, nicely I may add, for you to add a feature that blocks space rock from my Discover Weekly thread. There has never been a case for space rock, never will and you stick a disproportionate amount of its nonsense in my feed. Please fix x","Hey Paul, we hear you! Show your support for a similar idea in our Community: /JP",Feature_Request
2322650,"@SpotifyCares hi, I have been away, now notice I am not getting student price, want to re-subscribe to student, and RECEIVE REFUND. Help Pls",2322649,@673018 Hey Kurt! We've just sent you a bit more info over DM. We'll carry on helping out there /JQ,"hi, I have been away, now notice I am not getting student price, want to re-subscribe to student, and RECEIVE REFUND. Help Pls",Hey Kurt! We've just sent you a bit more info over DM. We'll carry on helping out there /JQ,Payment_Refund
2325784,@SpotifyCares so why did my student subscription get changed to me paying $10 and you cancelling my Hulu? WTF Spotify.,2325783,"@673671 Hey Sarah, help's here! Could you DM us your account's username or email address? We'll take a look backstage /GU https://t.co/ldFdZRiNAt",so why did my student subscription get changed to me paying $10 and you cancelling my Hulu? WTF Spotify.,"Hey Sarah, help's here! Could you DM us your account's username or email address? We'll take a look backstage /GU",Premium_Subscription
2325808,@115888 why is your @127972 app so terrible? 😭 where is my library? Playlists?? Please tell me this is being updated soon. 😩,2325807,@673679 Hey there! We have some info about the Spotify app on Roku here: https://t.co/titMn0j3Im. Give us a shout if there's anything else /PB,why is your app so terrible? 😭 where is my library? Playlists?? Please tell me this is being updated soon. 😩,Hey there! We have some info about the Spotify app on Roku here: Give us a shout if there's anything else /PB,Playlist_Library
