customer_tweet_id,customer_message,spotify_tweet_id,spotify_response,customer_message_clean,spotify_response_clean,cluster
2599169,@SpotifyCares Holiday and BOBD is finally split haha THANK YOU!!!!!!!! https://t.co/XS76Z6UZlG,2599168,"@214265 You're welcome! If you ever need us again, just give us a shout. https://t.co/m4HWSbgHVZ 🙂 /LO",Holiday and BOBD is finally split haha THANK YOU!!!!!!!!,"You're welcome! If you ever need us again, just give us a shout. 🙂 /LO",3
822277,@SpotifyCares My account was downgraded from premium to free even though it was paid for. I can’t use my playlists and so on,822276,@315856 That's not cool. Can you DM us your account's email address and username? We'll take a look backstage /SU https://t.co/ldFdZRiNAt,My account was downgraded from premium to free even though it was paid for. I can’t use my playlists and so on,That's not cool. Can you DM us your account's email address and username? We'll take a look backstage /SU,7
162216,@SpotifyCares Fix the comments not appearing on the lossless audio idea. Tried it on multiple browsers. The last few pages on comments don't appear.. https://t.co/CQkqpI1ZuV,162214,"@153448 Hey, that's not cool! Could you try using an incognito window to search the Community and see if the pages appear? Let us know how it goes /JZ",Fix the comments not appearing on the lossless audio idea. Tried it on multiple browsers. The last few pages on comments don't appear..,"Hey, that's not cool! Could you try using an incognito window to search the Community and see if the pages appear? Let us know how it goes /JZ",0
1681230,@SpotifyCares I think theres no problem if i will resync it again. 🙂__email__ 🙂,1681231,@511158 We'd suggest deleting the previous tweet since it contains private info. Could you DM us instead? /JS https://t.co/ldFdZRiNAt,I think theres no problem if i will resync it again. 🙂__email__ 🙂,We'd suggest deleting the previous tweet since it contains private info. Could you DM us instead? /JS,0
1222867,"@SpotifyCares They did on the device, but only until I had a proper connection again.",1222868,@406951 Thanks! We've passed this info onto our tech team. Hopefully we'll have an update for you soon /K,"They did on the device, but only until I had a proper connection again.",Thanks! We've passed this info onto our tech team. Hopefully we'll have an update for you soon /K,0
2380919,@SpotifyCares Apparently I can't screenshot an app on @115786 so here are pics from my phone. These are the three tabs I see when searching. Hoping for an artist tab so I can shuffle all their music. https://t.co/YbucAALXHY,2380921,"@686484 We tried to make the app as streamlined as possible, so you can focus on your gaming. Thanks for the feedback /MG",Apparently I can't screenshot an app on so here are pics from my phone. These are the three tabs I see when searching. Hoping for an artist tab so I can shuffle all their music.,"We tried to make the app as streamlined as possible, so you can focus on your gaming. Thanks for the feedback /MG",5
1991728,"@SpotifyCares Artist: spotify:artist:78XLiUvZTJiY3Sj0nIZRou
Invalid Album: spotify:album:5dLCJNnsjIQ6cF16XGovkU

Album is by: https://t.co/snjsiuqyIJ",1991730,@589455 Thanks. We'll get this reported. Great detective work! https://t.co/LpsmyUtme0 🙂 /AR,Artist: spotify:artist:78XLiUvZTJiY3Sj0nIZRou Invalid Album: spotify:album:5dLCJNnsjIQ6cF16XGovkU Album is by:,Thanks. We'll get this reported. Great detective work! 🙂 /AR,4
1645296,"@SpotifyCares OK. Thanks. If I wanted to import my existing iTunes to Spotify, how do I do it? Done in the past ages ago but want to copy latest. File-&gt; Import Playlists-&gt; iTunes does nothing",1645295,"@421353 There's more about this under ""Can I import my iTunes library?"" here: https://t.co/SgMwFS1ONz. Hope that helps /NQ","OK. Thanks. If I wanted to import my existing iTunes to Spotify, how do I do it? Done in the past ages ago but want to copy latest. File-> Import Playlists-> iTunes does nothing","There's more about this under ""Can I import my iTunes library?"" here: Hope that helps /NQ",8
1193643,@SpotifyCares But why that one album? Specifics plz,1193644,@199701 We're afraid we don't have any more info to share. We'd recommend getting in touch with their distributors if you want to know more /PB,But why that one album? Specifics plz,We're afraid we don't have any more info to share. We'd recommend getting in touch with their distributors if you want to know more /PB,4
827531,where did the replay button go? @115888 https://t.co/iJ5Ml0BLrb,827532,"@317121 2: You can find the Repeat button when you listen from an album, your playlists, or Your Library. We hope this clears things up 🙂 /CH",where did the replay button go?,"2: You can find the Repeat button when you listen from an album, your playlists, or Your Library. We hope this clears things up 🙂 /CH",0
137177,@115888 How many devices can premium be on ?,642115,"@272397 All users can log in to multiple devices, and Premium users can download offline tunes on 3 different devices. This to make sure the app runs smoothly. Hope that clears things up /JE",How many devices can premium be on ?,"All users can log in to multiple devices, and Premium users can download offline tunes on 3 different devices. This to make sure the app runs smoothly. Hope that clears things up /JE",7
1824310,@SpotifyCares Why isn't @61464 on Spotify? You guys are slacking🌊,1824309,"@547632 Hey Julian! We’d love to have every song available, but we have some info about missing content here: https://t.co/0i8GpimuDa /KL",Why isn't on Spotify? You guys are slacking🌊,"Hey Julian! We’d love to have every song available, but we have some info about missing content here: /KL",2
268789,@SpotifyCares I mistook street number for the one on the street sign and entered the block number... yeah my bad...,268788,@180084 Hey there! Can you DM us your account's email address? We'll see what we can suggest /GS https://t.co/ldFdZRiNAt,I mistook street number for the one on the street sign and entered the block number... yeah my bad...,Hey there! Can you DM us your account's email address? We'll see what we can suggest /GS,0
1928731,"@115888 I need a refund from you guys,  I cancelled my service with you,  two months ago.",1928730,"@291499 Hey, help's here! Did you got charged again? Also, can you DM us your account's email address? We'll take a look backstage /SJ https://t.co/ldFdZRiNAt","I need a refund from you guys, I cancelled my service with you, two months ago.","Hey, help's here! Did you got charged again? Also, can you DM us your account's email address? We'll take a look backstage /SJ",0
1209247,@SpotifyCares I can't log in to my account!,1209246,"@403880 Hey there, we've just replied to your DM. Check it out /SX",I can't log in to my account!,"Hey there, we've just replied to your DM. Check it out /SX",9
1999837,@115888 please get a better shuffle algorithm or I’m switching to @115948 ....,1999836,"@591318 Hey. We’ve recently made some improvements to our shuffle algorithm, but we’d love to hear your feedback here: https://t.co/T3vZnSL3od /RH",please get a better shuffle algorithm or I’m switching to ....,"Hey. We’ve recently made some improvements to our shuffle algorithm, but we’d love to hear your feedback here: /RH",0
1111321,@SpotifyCares id like to know if there was a way to get shuffle to actually work,1111322,@382302 1: We’ve recently made some improvements to our shuffle algorithm. We’d love to hear your feedback here: https://t.co/T3vZnSL3od. At...,id like to know if there was a way to get shuffle to actually work,1: We’ve recently made some improvements to our shuffle algorithm. We’d love to hear your feedback here: At...,0
257840,"@SpotifyCares Win 10 Pro 64 bit
1.0.64.399.g4637b02a",257842,"@165995 Thanks! Are you getting any error messages? If so, can you send us a screenshot for us to check? /SY",Win 10 Pro 64 bit 1.0.64.399.g4637b02a,"Thanks! Are you getting any error messages? If so, can you send us a screenshot for us to check? /SY",0
566308,@SpotifyCares My spotify premium keeps going to the free one and I don't have any of my playlists.  This is happening on all of my devices.  I emailed support and they said they would get back with me.  How long does it normally take to get back with me? reference #  10062461.,566307,@252757 Hey there! Can you DM us your account's username or email address? We'll take a look backstage /AP https://t.co/ldFdZRiNAt,My spotify premium keeps going to the free one and I don't have any of my playlists. This is happening on all of my devices. I emailed support and they said they would get back with me. How long does it normally take to get back with me? reference # 10062461.,Hey there! Can you DM us your account's username or email address? We'll take a look backstage /AP,2
