text,intent
I can't shuffle and I finally figured out it's only when I'm playing through bluetooth on my Mazda CX-5...which is always!,Playback_Issue
"Hi, I have sent you a DM regarding my account being hacked for the second time, please can you respond ASAP x",Account_Security
Why does not have a song identifying tool? It could take you directly to stream the single or album. It becomes more convenient to add it to a playlist. People are encouraged to use the platform even when they're not listening to music. I am lazy. Please hurry.,Music_Content
I can't get my Hulu account to authorize with the student discount deal. Please help.,Family_Student_Plan
My playlists play on shuffle even if I din’t play them on shuffle.,Playback_Issue
"Hi. Reinstalling the app worked. But I had to redownload my entire offline playlists. About 2,000+ songs. Lol. 😞",Downloads_Offline
account was hacked and the email address on my account changed. Tried to email your support but have heard nothing back.,Account_Security
I’ve been trying to set up my dads account to our family plan for an hour how do i do it the invite link isn’t working,Family_Student_Plan
"After 5 years I Cancelled because I can’t shuffle ALL songs on iOS mobile any more. Was always a hack to set up. Any recommendations (Apple,Play). Can they truly randomly shuffle All music? Are there Spotify playlist importers?",Playback_Issue
"expand the student premium version to CAD? sincerely, a broke college student who had to cancel her plan today😶",Family_Student_Plan
"I love the app, but I don’t want to be charged TWICE every month!! This is insane!!",Payment_Refund
stops playing music randomly and after every single ad. Updates don't fix the issue. What gives?!,Playback_Issue
Could you please add a “Sort by release-date” button for playlists?,Feature_Request
"I've been charged a monthly payment, but I unsubscribed a day after trying the free trial? I want a refund, please.",Payment_Refund
"would love 2 see ""only use data on wifi"" setting so I don't hav 2 change to offline mode every time I leave the house/office.",Downloads_Offline
put perfect velvet on spotify already I'm tired,Music_Content
just moved to the UK from US and wanted to start a family plan for my fiancé and I without losing all my playlists. That possible?,Family_Student_Plan
Can I get a 30 day free trial if I upgrade to premium with UNIdays as I am a student and want to try before I buy?,Family_Student_Plan
"Btw, was listening to on my desktop, wanted to listen on the go so I connect headphones to phone, desktop stops playing music and phone starts instead. 👊👊👊👊 #ux",Playback_Issue
Why isn't there an option to block artists if you don't want them on shuffle its annoying please add an option to block,Playback_Issue
why the hell has reputation not been put on spotify yet I’m going to scream,Music_Content
It only happens on my s7 . At&t mobile data . Charter spectrum wifi. When trying to add music to a playlist when trying to search for a song or artist. This has occurred for months. I only get what I search for Instantly on rare occasions. Laptop searches almost no issue,Music_Content
Thinking it would be great if and collaborated to include songs and reading at 1 monthly price👌,Feature_Request
Is anyone else's premium account locked out because it's offline? It won't let me login even with an internet connection and correct login information. Is this a bug? Help me lol,Downloads_Offline
"help. Keeps telling me I'm offline, and my SAVED music can't be played? And options are greyed out? If I'm offline (which I aren't) my music should still be available.",Downloads_Offline
Hey can u guys help me out? i can't log in to my spotify account because i accidently refunded my monthly payment for spotify.. Im using another account right now... but i want my old account back .,Login_Issue
It normally doesnt and no its happening when im offline usually,Downloads_Offline
can they put perfect velvet on spotify 😭😭,Music_Content
"Premium member can't get online today at all. Stuck in offline mode. Offline mode not ticked in menu. Mac air 11in/sierra. London. Tried reinstalling, changing proxy and restarting several times. What can I do? Is there an issue at your end?",Downloads_Offline
Hey when I look at my account it says I'm paying 9.99 but when I go to fix my expired card with my new one it says student discount and won't let me edit my card??? Please help 🙃,Family_Student_Plan
my account was charged for premium but I still have ads... I need a refund or premium please respond,Payment_Refund
Someone hacked my .... really that’s what you want to do with your life... listen to on a stolen account. You could have just asked for my password.. I would have shared. #ridiculous,Account_Security
"Hello. Please add more RPG games soundtracks, from authors like Uematsu and Mitsuda. There are too few songs from them",Feature_Request
